ID_ESPACIO,ID_EDIFICIO,ID_UTC,ID_CENTRO,ID_CC,ID_SOROLLA,TIPO_DE_USO,LARGO,ANCHO,DIAGONAL,SUPERFICIE,ALTURA_MAXIMA,ALTURA_MEDIA,VOLUMEN,FALSO_TECHO,NMRO_VENTANAS,PERSIANAS_EXT,ORIENTACION_PRAL,ILUMINACION_ART,NMRO_PUNTOS_LUZ,NMRO_PUNTOS_AGUA,NMRO_PUNTOS_GAS,VITRINAS_RIESGO_BIOLOGICO,VITRINAS_RIESGO_QUIMICO,NMRO_VITRINAS_RB,NMRO_VITRINAS_RQ,PTOS_EXTRACCION_LOCALIZADA,NMRO_PTOS_EXT_LOCALIZ,TIPO_CALEFACCION,TIPO_CLIMATIZACION,ROSETAS_VOZ,ROSETAS_DATOS,CAÑON_FIJO,PANTALLA_PROYECTOR,EQUIPO_DE_SONIDO,TV,VIDEO,DVD,FOTOCOPIADORAS,IMPRESORAS,ORDENADORES,FAXES,TELEFONOS,PIZARRA,NMRO_PLAZAS,CAD_ASOCIADO,OBSERVACIONES,EXTINTORES_DE_POLVO,EXTINTORES_DE_CO2,NMRO_EXTINTORES_POLVO,NMRO_EXTINTORES_CO2,BIES,NMRO_BIES,TIPO_BIES,COLUMNA_SECA,GRUPO_DE_PRESION_INCENDIOS,DETECCION_DE_INCENDIOS,PROTECCION_POR_ROCIADORES,ILUMINACION_DE_EMERGENCIA,POTENCIA_ELECTRICA_INSTALADAW,RESERVABLE
"CRE.1065.02.500","CRE.1065.","02.500","C4 2 25",,1771,17,0.00000000,0.00000000,0.00000000,29.00000000,2.530,2.530,73.37000000,1,2,3,7,5,6,0,0,0,0,0,0,0,0,6,4,,,0,0,0,0,0,0,0,2,3,0,3,1,3,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1065.02.510","CRE.1065.","02.510","LABORATORIO C4 2 24",,1937,26,0.00000000,0.00000000,0.00000000,43.00000000,2.500,2.500,107.50000000,1,6,3,7,5,10,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,4,0,0,1,22,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.511","CRE.1065.","02.511","C4 2 25 BIS",,0,17,0.00000000,0.00000000,0.00000000,16.70000000,2.530,2.530,42.25100000,1,2,3,7,5,2,2,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.02.520","CRE.1065.","02.520","C4-2-22",,0,41,0.00000000,0.00000000,0.00000000,28.52000000,2.530,2.530,72.15600000,1,0,1,5,5,8,1,0,0,1,0,1,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1065.02.530","CRE.1065.","02.530","DESPACHO ",,1387,45,0.00000000,0.00000000,0.00000000,60.00000000,2.500,2.500,150.00000000,1,9,3,7,5,12,0,0,0,0,0,0,0,0,4,4,,,0,0,0,0,0,0,0,1,18,0,0,4,18,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.540","CRE.1065.","02.540","LABORATORIO ",,8320,55,0.00000000,0.00000000,0.00000000,145.00000000,8.900,7.800,1131.00000000,1,8,3,5,5,22,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,0,0,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.02.545","CRE.1065.","02.545","C2 2 7",,0,31,0.00000000,0.00000000,0.00000000,29.69000000,2.500,2.500,74.22500000,1,0,1,2,5,20,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.02.550","CRE.1065.","02.550","C4 2 17",,0,55,0.00000000,0.00000000,0.00000000,101.34000000,8.710,6.607,669.55300000,1,2,3,5,5,20,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,2,0,0,3,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1065.02.555","CRE.1065.","02.555","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,31.00000000,2.500,2.500,77.50000000,1,0,1,2,5,4,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1,0,1,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.556","CRE.1065.","02.555","C4 2 17 BIS",,8325,44,0.00000000,0.00000000,0.00000000,45.58000000,8.710,6.607,301.14700000,1,2,3,5,5,8,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,13,0,0,5,25,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1065.02.560","CRE.1065.","02.560","CUARTO CLIMATIZACION",,0,55,0.00000000,0.00000000,0.00000000,22.00000000,3.000,3.000,66.00000000,1,4,3,5,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.570","CRE.1065.","02.570","CUARTO CLIMATIZACION",,0,36,0.00000000,0.00000000,0.00000000,22.00000000,3.000,3.000,66.00000000,1,4,3,5,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.580","CRE.1065.","02.580","C4-2-14",,1943,41,0.00000000,0.00000000,0.00000000,151.92000000,8.710,6.070,922.15400000,1,4,1,5,5,20,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,8,0,0,3,25,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1065.02.590","CRE.1065.","02.590","LABORATORIO ",,1650,2,0.00000000,0.00000000,0.00000000,140.00000000,7.500,5.550,777.00000000,1,8,1,2,5,20,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,9,0,0,1,96,,,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"CRE.1065.02.595","CRE.1065.","02.595","ALMACEN C4 2 13",,8319,2,0.00000000,0.00000000,0.00000000,8.00000000,2.500,2.500,20.00000000,1,0,1,2,5,1,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,1,0,0,0,1,0,,,0,0,0,0,1,1,2,0,0,0,0,1,0,0
"CRE.1065.02.600","CRE.1065.","02.600","PASILLO ",,0,31,0.00000000,0.00000000,0.00000000,26.00000000,2.500,2.500,65.00000000,1,0,1,2,5,9,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"CRE.1065.02.610","CRE.1065.","02.610","DESPACHO C4 2 11",,1941,17,0.00000000,0.00000000,0.00000000,20.00000000,2.500,2.500,50.00000000,1,3,1,7,5,4,0,0,0,0,0,0,0,0,4,2,,,0,0,0,0,0,0,0,0,3,0,0,5,1,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.620","CRE.1065.","02.620","DESPACHO C4 2 10",,1775,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,4,0,0,0,0,0,0,0,0,4,4,,,0,0,1,0,0,0,0,3,3,0,1,1,4,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.630","CRE.1065.","02.630","DESPACHO C4 2 9",,1651,17,0.00000000,0.00000000,0.00000000,21.00000000,2.500,2.500,52.50000000,1,3,1,7,5,4,0,0,0,0,0,0,0,0,4,2,,,0,0,0,0,0,0,0,1,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.640","CRE.1065.","02.640","DESPACHO C4 2 8",,1651,17,0.00000000,0.00000000,0.00000000,21.00000000,2.500,2.500,52.50000000,1,3,1,7,5,4,0,0,0,0,0,0,0,0,4,2,,,0,0,0,0,0,0,0,0,1,0,0,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.650","CRE.1065.","02.650","PASILLO ",,0,31,0.00000000,0.00000000,0.00000000,33.00000000,2.500,2.500,82.50000000,1,0,1,2,5,10,0,0,0,0,0,0,0,0,4,3,,,0,1,0,0,0,0,0,0,0,0,0,1,0,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"CRE.1065.02.660","CRE.1065.","02.660","DESPACHO C4 2 7",,1651,17,0.00000000,0.00000000,0.00000000,21.00000000,2.500,2.500,52.50000000,1,3,1,7,5,4,0,0,0,0,0,0,0,0,4,2,,,0,0,0,0,0,0,0,2,2,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.670","CRE.1065.","02.670","DESPACHO C4 2 6",,1776,17,0.00000000,0.00000000,0.00000000,21.00000000,2.500,2.500,52.50000000,1,3,1,7,5,4,0,0,0,0,0,0,0,0,4,2,,,0,0,0,0,0,0,0,1,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.680","CRE.1065.","02.680","SEMINARIO B C4 2 4",,1647,48,0.00000000,0.00000000,0.00000000,46.00000000,2.480,2.480,114.08000000,1,4,3,7,5,10,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,1,0,0,1,0,0,3,36,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1065.02.690","CRE.1065.","02.690","PASILLO ",,0,31,0.00000000,0.00000000,0.00000000,30.00000000,2.500,2.500,75.00000000,1,0,1,2,5,3,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.02.700","CRE.1065.","02.700","CUARTO LIMPIEZA ",,0,36,0.00000000,0.00000000,0.00000000,6.30000000,2.500,2.500,15.75000000,1,1,3,1,5,1,3,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.710","CRE.1065.","02.710","C4-2-1",,0,9,0.00000000,0.00000000,0.00000000,12.88000000,2.500,2.500,32.20000000,1,3,1,1,8,3,5,0,0,0,0,0,0,0,3,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.02.720","CRE.1065.","02.720","PASILLO ",,0,27,0.00000000,0.00000000,0.00000000,482.00000000,2.500,2.500,1205.00000000,1,68,1,6,5,104,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,3,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.730","CRE.1065.","02.730","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,153.28000000,2.500,2.500,383.20000000,1,30,1,1,5,30,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.740","CRE.1065.","02.740","ASEO MUJERES",,0,7,0.00000000,0.00000000,0.00000000,12.88000000,2.500,2.500,32.20000000,1,3,1,6,8,3,5,0,0,0,0,0,0,0,3,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.02.750","CRE.1065.","02.750","CUARTO LIMPIEZA ",,0,27,0.00000000,0.00000000,0.00000000,6.30000000,2.500,2.500,15.75000000,1,1,1,2,5,1,3,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.760","CRE.1065.","02.760","PASILLO",,0,31,22.60000000,2.10000000,0.00000000,40.00000000,2.560,2.560,102.40000000,1,0,1,2,6,5,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.02.770","CRE.1065.","02.770","PASILLO",,1701,31,22.60000000,2.10000000,0.00000000,49.40000000,2.560,2.560,126.46400000,1,0,1,2,5,17,0,0,0,0,0,0,0,0,4,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"CRE.1065.02.780","CRE.1065.","02.780","DESPACHO   C5 2 34",,1702,17,0.00000000,0.00000000,0.00000000,24.00000000,2.600,2.600,62.40000000,1,1,3,7,5,2,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,0,1,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.790","CRE.1065.","02.790","C5 2 33",,1980,17,0.00000000,0.00000000,0.00000000,23.00000000,2.500,2.500,57.50000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,1,0,0,0,2,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.800","CRE.1065.","02.800","C5 2 32",,1981,17,0.00000000,0.00000000,0.00000000,22.59000000,2.500,2.500,56.47500000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,2,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.810","CRE.1065.","02.810","DESPACHO   C5 2 31",,1703,17,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,0,1,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.820","CRE.1065.","02.820","C5 2 30",,1704,17,0.00000000,0.00000000,0.00000000,22.29000000,2.500,2.500,55.72500000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,2,0,1,5,1,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.830","CRE.1065.","02.830","ALMACEN   C5 2 29",,1982,17,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,0,1,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.840","CRE.1065.","02.840","C5 2 28",,2047,52,0.00000000,0.00000000,0.00000000,44.88000000,2.500,2.500,112.20000000,1,6,3,7,5,4,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,2,2,0,1,5,12,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.845","CRE.1065.","02.845","ARCHIVO C5 2 27",,1705,2,0.00000000,0.00000000,0.00000000,9.50000000,2.500,2.500,23.75000000,1,0,1,2,5,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.860","CRE.1065.","02.860","SALA 8 C5 2 26",,2048,44,0.00000000,0.00000000,0.00000000,65.00000000,9.000,8.250,536.25000000,1,3,3,5,5,12,0,0,0,0,0,0,0,0,6,1,,,0,1,0,0,0,0,0,0,20,0,0,5,20,,,0,0,0,0,1,1,2,0,0,1,0,0,0,0
"CRE.1065.02.870","CRE.1065.","02.870","AULA TALLER DIBUJO C5 2 23",,2046,6,21.00000000,10.90000000,0.00000000,230.00000000,9.000,8.250,1897.50000000,1,6,3,5,5,60,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,0,0,0,0,0,0,1,132,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.880","CRE.1065.","02.880","C5 2 21",,0,36,0.00000000,0.00000000,0.00000000,22.11000000,2.500,2.500,55.27500000,1,2,3,5,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.890","CRE.1065.","02.890","CUARTO CLIMATIZACION  C5 2 19",,0,2,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,1,1,5,5,2,0,0,0,0,0,0,0,0,6,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.900","CRE.1065.","02.900","ALMACEN   C5 2 20",,1691,2,0.00000000,0.00000000,0.00000000,30.00000000,2.600,2.600,78.00000000,1,0,1,2,5,4,0,0,0,0,0,0,0,0,4,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.920","CRE.1065.","02.920","C5 2 4",,1690,31,0.00000000,0.00000000,0.00000000,16.11000000,2.500,2.500,40.27500000,1,0,1,2,5,4,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.930","CRE.1065.","02.930","LABORATORIO TALLER  C5 2 18",,1686,44,0.00000000,0.00000000,0.00000000,77.00000000,9.000,6.700,515.90000000,1,2,1,5,5,20,0,0,0,0,0,0,0,0,6,2,,,0,1,0,0,0,0,0,0,16,0,0,3,24,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.940","CRE.1065.","02.940","LABORATORIO TALLER  C5 2 13",,8332,26,0.00000000,0.00000000,0.00000000,79.00000000,9.000,8.250,651.75000000,1,0,1,2,5,12,0,0,0,0,0,0,0,0,6,2,,,0,0,0,0,0,0,0,0,2,0,0,1,10,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.950","CRE.1065.","02.950","LABORATORIO TALLER  C5 2 17",,1973,26,0.00000000,0.00000000,0.00000000,33.00000000,6.000,4.800,158.40000000,1,2,3,5,5,5,0,0,0,0,0,0,0,0,6,2,,,0,0,0,0,0,0,0,0,6,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.960","CRE.1065.","02.960","LABORATORIO TALLER  C5 2 16",,1688,26,0.00000000,0.00000000,0.00000000,31.00000000,6.000,4.800,148.80000000,1,2,3,5,5,5,0,0,0,0,0,0,0,0,6,2,,,0,0,0,0,0,0,0,1,1,0,1,3,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.970","CRE.1065.","02.970","LABORATORIO BIOMECANICA C5 2 15",,2036,26,0.00000000,0.00000000,0.00000000,44.00000000,5.700,4.650,204.60000000,1,0,1,2,5,10,0,0,0,0,0,0,0,0,6,2,,,0,0,0,0,7,0,0,1,3,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.980","CRE.1065.","02.980","LABORATORIO TALLER  C5 2 14",,1689,26,0.00000000,0.00000000,0.00000000,26.00000000,9.000,8.250,214.50000000,1,0,1,2,5,4,0,0,0,0,0,0,0,0,6,2,,,0,0,0,0,0,0,0,1,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.990","CRE.1065.","02.990","C5 2 6",,2034,31,0.00000000,0.00000000,0.00000000,44.85000000,2.500,2.500,112.12500000,1,0,1,2,5,15,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,1,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.02.A00","CRE.1065.","02.A00","DESPACHO   C5 2 11",,1972,17,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,4,,,0,0,0,0,0,0,0,1,7,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.A05","CRE.1065.","02.A05","C5 2 12",,8331,45,0.00000000,0.00000000,0.00000000,21.38000000,2.500,2.500,53.45000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,3,0,0,2,6,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.A100","CRE.1065.","02.A100","C5 2 10",,2032,17,0.00000000,0.00000000,0.00000000,21.92000000,2.500,2.500,54.80000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,1,0,1,5,1,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.A20","CRE.1065.","02.A20","DESPACHO   C5 2 9",,1684,17,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,0,1,2,0,1,5,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.A30","CRE.1065.","02.A30","C5 2 8",,1685,17,0.00000000,0.00000000,0.00000000,22.48000000,2.500,2.500,56.20000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,1,0,1,5,1,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.A40","CRE.1065.","02.A40","DESPACHO   C5 2 7",,2033,17,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,0,1,2,0,1,5,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.A500","CRE.1065.","02.A500","C5 2 5",,1687,48,0.00000000,0.00000000,0.00000000,47.68000000,2.500,2.500,119.20000000,1,4,3,7,5,6,0,0,0,0,0,0,0,0,1,3,,,1,1,1,1,0,0,0,0,1,0,1,5,12,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.A70","CRE.1065.","02.A70","BAÑO",,0,9,0.00000000,0.00000000,0.00000000,19.56000000,2.500,2.500,48.90000000,1,4,3,1,5,5,12,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.02.A90","CRE.1065.","02.A90","BAÑO MUJERES",,0,9,0.00000000,0.00000000,0.00000000,19.56000000,2.500,2.500,48.90000000,1,4,3,1,5,5,7,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.02.B00","CRE.1065.","02.B00","PASILLO ",,0,31,0.00000000,0.00000000,0.00000000,23.00000000,5.600,4.600,105.80000000,1,0,1,2,5,1,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,"RACK COMUNICACIÓN ",0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.B10","CRE.1065.","02.B10","DESPACHO C3 2 27",,8334,26,0.00000000,0.00000000,0.00000000,28.00000000,9.000,8.250,231.00000000,1,0,1,2,5,5,0,0,0,0,0,0,1,2,6,3,,,0,0,0,0,0,0,0,0,1,0,1,1,4,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B12","CRE.1065.","02.B12","DESPACHO C3 2 27BIS",,0,26,0.00000000,0.00000000,0.00000000,28.00000000,2.500,2.500,70.00000000,1,2,3,5,5,5,0,0,0,0,0,0,1,1,6,3,,,0,0,0,0,0,0,0,0,1,0,1,1,4,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B18","CRE.1065.","02.B18","DESPACHO C3 2 29",,1964,26,0.00000000,0.00000000,0.00000000,52.00000000,9.000,6.300,327.60000000,1,2,3,5,5,8,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,1,4,0,1,1,8,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B20","CRE.1065.","02.B20","DESPACHO C3 2 25",,1886,26,0.00000000,0.00000000,0.00000000,109.00000000,9.000,8.250,899.25000000,1,3,3,5,5,16,4,0,0,1,0,1,1,4,6,3,,,0,0,0,0,0,0,0,0,2,0,0,1,10,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B30","CRE.1065.","02.B30","DESPACHO C3 2 26",,1965,26,0.00000000,0.00000000,0.00000000,35.00000000,2.500,2.500,87.50000000,1,2,3,5,5,6,0,0,1,0,1,0,1,1,6,3,,,0,0,0,0,0,0,0,1,1,0,0,1,4,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B34","CRE.1065.","02.B34","DESPACHO C3 2 24",,1887,26,0.00000000,0.00000000,0.00000000,16.00000000,2.500,2.500,40.00000000,1,0,1,2,5,5,0,0,0,1,0,1,0,0,4,3,,,0,0,0,0,0,0,0,0,3,0,0,1,3,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B36","CRE.1065.","02.B36","DESPACHO C3 2 24BIS",,1886,26,0.00000000,0.00000000,0.00000000,16.00000000,2.500,2.500,40.00000000,1,0,1,2,5,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,3,0,0,1,3,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B60","CRE.1065.","02.B60","PASILLO ",,1697,31,0.00000000,0.00000000,0.00000000,60.00000000,2.500,2.500,150.00000000,1,0,1,2,5,20,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,"  ",1,0,3,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.02.B70","CRE.1065.","02.B70","DESPACHO C3 2 23",,1801,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,2,0,1,1,2,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.B80","CRE.1065.","02.B80","DESPACHO C3 2 22",,1672,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,2,2,0,1,1,2,,"  ",0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.02.B90","CRE.1065.","02.B90","DESPACHO C3 2 21",,1800,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,2,2,0,1,1,3,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.C00","CRE.1065.","02.C00","DESPACHO C3 2 20",,1799,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,3,0,1,1,3,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.02.C10","CRE.1065.","02.C10","DESPACHO C3 2 19",,1673,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,3,0,1,1,2,,"  ",0,0,0,0,0,0,2,0,0,0,0,0,0,0
